kod;ust_kod;baslik;metin;sira;seviye;zorunluluk_tipi;kanit_beklentisi;dis_kontrol_id;kanit_tipi;kaynak_url;kaynak_yeri;erisim_tarihi;yururluk_tarihi;gereksinim_tipi
İSG-33;AILE-02;OT Domain Güvenliği;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemlerinde (EKS) etki alanı (domain) mimarisi kullanılması durumunda, etki alanı yöneticisi (domain controller) yedekli mimaride tasarlanmalıdır.;114;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-33;2026-09-09;2024-09-08;Seviye 2
İSG-34;AILE-02;OT Domain Güvenliği;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemlerinde (EKS) etki alanı (domain) mimarisi kullanılması durumunda, etki alanı bileşenlerinde üretici tarafından sıkça kullanılan kullanıcı adı ve parolalar bulundurulmamalıdır.;115;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-34;2026-09-09;2024-09-08;Seviye 2
İSG-35;AILE-02;OT Domain Güvenliği;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemlerinde (EKS) etki alanı (domain) mimarisi kullanılması durumunda, etki alanı yöneticisi (domain controller) sunucusunun tekil görev için kullanılması sağlanmalıdır. DHCP, DNS ve dosya paylaşım vb. servisler için farklı sunucular konumlandırılmalıdır. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır.);116;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-35;2026-09-09;2024-09-08;Seviye 2
İSG-36;AILE-02;OT Domain Güvenliği;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemlerinde (EKS) etki alanı (domain) mimarisi kullanılması durumunda, etki alanına ait tüm bileşenler yama yönetim politikalarına uygun olarak yönetilmelidir.;117;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-36;2026-09-09;2024-09-08;Seviye 2
İSG-37;AILE-02;OT Domain Güvenliği;"Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemlerinde (EKS) etki alanı (domain) mimarisi kullanılması durumunda, etki alanında bulunan tüm bileşenler ""Tehdit ve Zafiyet Yönetim"" başlığına uygun olarak güvenlik denetimi ve sızma testlerine tabi tutulmalıdır. (İstemci, sunucu, konfigürasyon, GPO vb.)";118;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-37;2026-09-09;2024-09-08;Seviye 2
İSG-38;AILE-02;OT Domain Güvenliği;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemlerinde (EKS) etki alanı (domain) mimarisi kullanılması durumunda, etki alanında bulunan sunucular için güvenli konfigürasyon kontrol listesi oluşturulmalıdır.;119;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-38;2026-09-09;2024-09-08;Seviye 1
İSG-39;AILE-02;OT Domain Güvenliği;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemlerinde (EKS) etki alanı (domain) mimarisi kullanılması durumunda, etki alanında bulunan sunucular oluşturulan güvenli konfigürasyon kontrol listesine göre periyodik gözden geçirilmelidir. Konfigürasyon değişikliklerini anlık olarak loglayacak yapılandırmalar devreye alınmalıdır.;120;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-39;2026-09-09;2024-09-08;Seviye 2
İSG-40;AILE-02;OT Domain Güvenliği;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemlerinde (EKS) etki alanı (domain) mimarisi kullanılması durumunda, etki alanında bulunan Grup İlkeleri (GPO) güvenli bir şekilde uygulanmalıdır.;121;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-40;2026-09-09;2024-09-08;Seviye 2
İSG-41;AILE-02;HMI Güvenliği;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemlerinde (EKS), operatörler günlük operasyonları gerçekleştirdikleri arayüzler (HMI) üzerinde operasyonu gerçekleştirmek için gerekli olan en düşük yetki ile çalışmalıdır. Ara yüzler (HMI) yetki aşımına izin vermeyecek şekilde yapılandırılmalıdır.;122;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-41;2026-09-09;2024-09-08;Seviye 2
İSG-42;AILE-02;HMI Güvenliği;"Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemlerinde (EKS) kullanılan arayüzler (HMI) devre dışı bırakma (bypass) ve kaçış saldırılarını engelleyebilecek şekilde yapılandırılmalıdır. Bu yapılandırmalar ""Tehdit ve Zafiyet Yönetim"" başlığına uygun şekilde periyodik olarak test edilmelidir.";123;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-42;2026-09-09;2024-09-08;Seviye 1
İSG-43;AILE-02;OT Sanallaştırma Güvenliği;Endüstriyel ağlarda sanallaştırma altyapısı kullanılıyorsa, bu altyapılar fiziksel olarak KBS ağlarında kullanılan sanallaştırma altyapılarından farklı olmalıdır.;124;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-43;2026-09-09;2024-09-08;Seviye 2
İSG-44;AILE-02;OT Sanallaştırma Güvenliği;Endüstriyel ağlarda sanallaştırma altyapısı kullanılıyorsa, sanallaştırma sunucusunda kullanılan sanallaştırma yazılımı, güvenlik açığı barındırmayan en kararlı sürümde çalıştırılmalıdır.;125;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-44;2026-09-09;2024-09-08;Seviye 3
İSG-45;AILE-02;OT Sanallaştırma Güvenliği;Endüstriyel ağlarda sanallaştırma altyapısı kullanılıyorsa, sanallaştırma yazılımı ile beraber gelen güvenlik duvarı endüstriyel üretici gözetiminde aktif hale getirilmeli ve sadece ihtiyaç duyulan portlar üzerinden ihtiyaç duyulan IP adreslerine erişime izin vermelidir.;126;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-45;2026-09-09;2024-09-08;Ek Kontrol
İSG-46;AILE-02;OT Sanallaştırma Güvenliği;Endüstriyel ağlarda sanallaştırma altyapısı kullanılıyorsa, sanallaştırma ünitelerine erişim sağlayabilen kullanıcıların, sanal makinelerin sahibi olan kullanıcıların ekranlarını yetkisiz olarak görüntülemesi engellenmelidir. Ayrıca yetkisiz konsol erişimleri de engellenmelidir. Her kullanıcı kimlik doğrulaması sonrasında erişim sağlamalıdır.;127;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-46;2026-09-09;2024-09-08;Seviye 2
İSG-47;AILE-02;OT Sanallaştırma Güvenliği;Endüstriyel ağlarda sanallaştırma altyapısı kullanılıyorsa, sanallaştırma ünitesinde kullanıcılar en az yetki prensibine uygun şekilde ilgili kullanıcı rollerine atanmalıdır.;128;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-47;2026-09-09;2024-09-08;Seviye 2
İSG-48;AILE-02;OT Sanallaştırma Güvenliği;Endüstriyel ağlarda sanallaştırma altyapısı kullanılıyorsa, ana bilgisayardan ve sanal makinelerden gerekli olmayan tüm hizmetler/donanımlar kaldırılmalıdır. Örneğin, kullanılmayan sanal donanımlar (sürücüler, ağ adaptörleri vb.) devre dışı bırakılmalıdır. Ayrıca gereksiz hipervizör hizmetleri (pano paylaşımı, dosya paylaşımı vb.) devre dışı bırakılmalıdır.;129;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-48;2026-09-09;2024-09-08;Seviye 2
İSG-49;AILE-02;OT Sanallaştırma Güvenliği;Endüstriyel ağlarda sanallaştırma altyapısı kullanılıyorsa, sanal disk küçültme (disk shrinking) işleminin sürekli olarak yapılması, sanal diskin kullanılamamasına ve veri kaybına sebebiyet verebileceği için bu ayarı yönetebilecek kullanıcılar belirlenerek, sadece bu kullanıcıların erişimine izin verilmelidir.;130;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-49;2026-09-09;2024-09-08;Seviye 2
İSG-50;AILE-02;OT Sanallaştırma Güvenliği;Endüstriyel ağlarda sanallaştırma altyapısı kullanılıyorsa, sanallaştırma yazılımı çalıştığı tüm sunucularda merkezi olarak eş zamanlı güncellenmelidir.;131;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-50;2026-09-09;2024-09-08;Seviye 2
İSG-51;AILE-02;OT Sanallaştırma Güvenliği;Endüstriyel ağlarda sanallaştırma altyapısı kullanılıyorsa, sanal makineye ait diskler geri döndürülemeyecek şekilde güvenli silme yöntemleri ile silinmelidir.;132;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-51;2026-09-09;2024-09-08;Seviye 2
İSG-52;AILE-02;OT Sanallaştırma Güvenliği;Endüstriyel ağlarda sanallaştırma altyapısı kullanılıyorsa, bellek paylaşımı (memory sharing) kullanılmıyor ise devre dışı bırakılmalıdır. Eğer bellek paylaşımı özelliği kullanılacak ise sanal makineler arasında endüstriyel katmanlı mimariye uygun gruplandırma gibi gerekli güvenlik önlemleri alınmalıdır.;133;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-52;2026-09-09;2024-09-08;Seviye 2
İSG-53;AILE-02;OT Sanallaştırma Güvenliği;Endüstriyel ağlarda sanallaştırma altyapısı kullanılıyorsa, gelecekteki ihtiyaçlar, yasal yükümlülükler ve olası güvenlik riskleri göz önünde bulundurularak sistem kaynaklarının planlaması yapılmalı ve kaynaklar sürekli izlenmelidir. Kapasite artırımı için kurumsal eşik değerleri tanımlanmalıdır.;134;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-53;2026-09-09;2024-09-08;Seviye 2
İSG-54;AILE-02;OT Sanallaştırma Güvenliği;Endüstriyel ağlarda sanallaştırma altyapısı kullanılıyorsa, sanallaştırma ortamında kullanılmayan sanal makineler kapatılmalı, ağdan izole edilmeli ve sanal makine görev ömrünü tamamlayınca üzerinde yer alan veriler güvenli silme yöntemleri ile imha edilmelidir.;135;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-54;2026-09-09;2024-09-08;Seviye 2
İSG-55;AILE-02;OT Sanallaştırma Güvenliği;Endüstriyel ağlarda sanallaştırma altyapısı kullanılıyorsa, tüm sanal makine imajlarının bütünlüğünü denetleyecek ve izleyecek mekanizmalar devreye alınmalıdır.;136;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-55;2026-09-09;2024-09-08;Seviye 2
İSG-56;AILE-02;OT Sanallaştırma Güvenliği;Endüstriyel ağlarda sanallaştırma altyapısı kullanılıyorsa, ağ ortamları ve sanal makineler, kurum tarafından belirlenen kriterlere göre güvenilir ve güvenilmeyen bağlantılar arasındaki trafik kısıtlanacak şekilde yapılandırılmalıdır. Bu yapılandırmalar düzenli olarak gözden geçirilmelidir.;137;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-56;2026-09-09;2024-09-08;Seviye 2
İSG-57;AILE-02;OT Sanallaştırma Güvenliği;Endüstriyel ağlarda sanallaştırma altyapısı kullanılıyorsa, kontrol sistemi mimarisinde fiziksel olarak ayrı olması planlanan bileşenler sanal katmanda da izole edilmelidir. (DCS ve SIS sistemleri gibi);138;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-57;2026-09-09;2024-09-08;Seviye 2
İSG-58;AILE-02;OT Sanallaştırma Güvenliği;Endüstriyel ağlarda sanallaştırma altyapısı kullanılıyorsa, sanallaştırma sistemleri yönetim arayüzlerine erişim, iş ihtiyaçları doğrultusunda tanımlanan yetki ile güvenli bir şekilde yapılmalıdır.;139;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-58;2026-09-09;2024-09-08;Seviye 2
İSG-59;AILE-02;OT Sanallaştırma Güvenliği;Endüstriyel ağlarda sanallaştırma altyapısı kullanılıyorsa, sanallaştırma ortamında kendinden imzalı sertifikalar yerine kuruma ait ve yetkili otoriteden alınmış sertifikalar kullanılmalıdır.;140;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-59;2026-09-09;2024-09-08;Ek Kontrol
İSG-60;AILE-02;OT Sanallaştırma Güvenliği;Endüstriyel ağlarda sanallaştırma altyapısı kullanılıyorsa, sanal makineler arasındaki trafik güvenlik kontrollerinden geçirilmeli, olası zararlı trafiğin ağdaki diğer sanal ve fiziksel makinelere ulaşmaması için gerekli önlemler alınmalıdır.;141;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-60;2026-09-09;2024-09-08;Seviye 2
İSG-61;AILE-02;Harici İzleme Sistemlerinin Güvenliği;Doğal gaz ve ham petrol iletim şebekeleri bünyesinde kullanılan harici izleme sistemleri kullanılıyorsa, (CEMS, SAIS vb.) bu istemci ve sunucular en az doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemleri (EKS) istemci ve sunucuları seviyesinde korunmalıdır.;142;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-61;2026-09-09;2024-09-08;Seviye 2
İSG-62;AILE-02;Büyük Veri Analitiği Sistemlerinin Güvenliği;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemlerinde (EKS) büyük veri analitiği sistemleri kullanılıyorsa, kullanılan istemci ve sunucular en az doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemleri (EKS) istemci ve sunucuları seviyesinde korunmalıdır.;143;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-62;2026-09-09;2024-09-08;Seviye 2
TZY-1;AILE-03;Politika, prosedür, süreç;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemlerine (EKS) yönelik tehditlerin yönetilebilmesi için gerekli bilgi kaynakları belirlenmelidir.;144;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 03-Tehdit ve Zafiyet Yönetimi · TZY-1;2026-09-09;2024-09-08;Seviye 1
TZY-2;AILE-03;Endüstriyel tehdit istihbaratı yönetimi;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemlerine (EKS) yönelik tehditlerin yönetilebilmesi amacı ile belirlenen kaynaklardan siber güvenlik tehdit bilgisi toplanmalı ve işlenmelidir.;145;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 03-Tehdit ve Zafiyet Yönetimi · TZY-2;2026-09-09;2024-09-08;Seviye 2
TZY-3;AILE-03;Endüstriyel tehdit istihbaratı yönetimi;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemlerinin (EKS) güvenliği ve sürekliliği için risk teşkil edebilecek tehditler belirlenmeli ve bu tehditlerin yönetimi için iyileştirme aksiyonları belirtilmelidir.;146;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 03-Tehdit ve Zafiyet Yönetimi · TZY-3;2026-09-09;2024-09-08;Seviye 1
TZY-4;AILE-03;Endüstriyel tehdit istihbaratı yönetimi;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemlerine (EKS) yönelik tehditlerin profillendirilmesi için tehdit hakkında en az aşağıdaki bilgiler edinilmelidir. -Tehdidin hedefi -Kabiliyetleri -Tehdit hedefinin endüstriyel operasyondaki önemi;147;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 03-Tehdit ve Zafiyet Yönetimi · TZY-4;2026-09-09;2024-09-08;Seviye 1
TZY-5;AILE-03;Endüstriyel tehdit istihbaratı yönetimi;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemlerine (EKS) yönelik tehditlerin yönetilebilmesi için belirlenen bilgi kaynakları önceliklendirilmeli ve sürekli olarak takip edilmelidir.;148;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 03-Tehdit ve Zafiyet Yönetimi · TZY-5;2026-09-09;2024-09-08;Seviye 1
TZY-6;AILE-03;Endüstriyel tehdit istihbaratı yönetimi;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemlerine (EKS) yönelik risk teşkil edebileceği değerlendirilen tehditler analiz edilmeli, sınıflandırmalı ve önceliklendirilmelidir.;149;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 03-Tehdit ve Zafiyet Yönetimi · TZY-6;2026-09-09;2024-09-08;Seviye 1
TZY-7;AILE-03;Endüstriyel zafiyet yönetimi;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemlerine (EKS) yönelik zafiyetlerin yönetilebilmesi için gerekli bilgi kaynakları belirlenmelidir.;150;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 03-Tehdit ve Zafiyet Yönetimi · TZY-7;2026-09-09;2024-09-08;Seviye 1
TZY-8;AILE-03;Endüstriyel zafiyet yönetimi;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemlerine (EKS) yönelik tehditlerin yönetilebilmesi amacı ile belirlenen kaynaklardan siber güvenlik zafiyet bilgisi toplanmalı ve işlenmelidir.;151;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 03-Tehdit ve Zafiyet Yönetimi · TZY-8;2026-09-09;2024-09-08;Seviye 1
TZY-9;AILE-03;Endüstriyel zafiyet yönetimi;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemlerinin (EKS) güvenliği ve sürekliliği için risk teşkil edebilecek zafiyetler belirlenmeli ve bu zafiyetlerin yönetimi için iyileştirme aksiyonları belirtilmelidir.;152;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 03-Tehdit ve Zafiyet Yönetimi · TZY-9;2026-09-09;2024-09-08;Seviye 1
